random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.004829,1984,0.004036,1984,0.003670,1984,0.003487,1984,0.003182,1984,0.001717,1984,0.000000,0,0.000000,0,0.000000,0,595184
0.004951,2032,0.004097,2032,0.003731,2032,0.003548,2032,0.003243,2032,0.001717,2032,0.000000,0,0.000000,0,0.000000,0,596256
0.004341,1856,0.003670,1856,0.003365,1856,0.003243,1856,0.002877,1856,0.001168,1856,0.000000,0,0.000000,0,0.000000,0,595136
0.004585,1872,0.003792,1872,0.003426,1872,0.003243,1872,0.002877,1872,0.001107,1872,0.000000,0,0.000000,0,0.000000,0,595504
0.005256,2272,0.004524,2272,0.004158,2272,0.003975,2272,0.003609,2272,0.002083,2272,0.000000,0,0.000000,0,0.000000,0,596640
0.004463,1856,0.003731,1856,0.003426,1856,0.003243,1856,0.002754,1856,0.000802,1856,0.000000,0,0.000000,0,0.000000,0,595232
0.004463,1872,0.003731,1872,0.003426,1872,0.003243,1872,0.002754,1872,0.000741,1872,0.000000,0,0.000000,0,0.000000,0,596288
0.004829,1984,0.004036,1984,0.003670,1984,0.003487,1984,0.002999,1984,0.000924,1984,0.000000,0,0.000000,0,0.000000,0,595776
0.004463,1904,0.003792,1904,0.003487,1904,0.003304,1904,0.002754,1904,0.000619,1904,0.000000,0,0.000000,0,0.000000,0,595120
0.004341,1888,0.003731,1888,0.003426,1888,0.003243,1888,0.002754,1888,0.000558,1888,0.000000,0,0.000000,0,0.000000,0,595296
0.004646,1936,0.003853,1936,0.003548,1936,0.003365,1936,0.002877,1936,0.000741,1936,0.000000,0,0.000000,0,0.000000,0,596544
0.004463,1936,0.003792,1936,0.003487,1936,0.003365,1936,0.002877,1936,0.000741,1936,0.000000,0,0.000000,0,0.000000,0,595632
0.004707,1936,0.003914,1936,0.003548,1936,0.003365,1936,0.002877,1936,0.000741,1936,0.000000,0,0.000000,0,0.000000,0,595952
0.004280,1840,0.003609,1840,0.003365,1840,0.003182,1840,0.002632,1840,0.000436,1840,0.000000,0,0.000000,0,0.000000,0,596432
0.004890,2032,0.004097,2032,0.003731,2032,0.003548,2032,0.003060,2032,0.001046,2032,0.000000,0,0.000000,0,0.000000,0,595584
0.004219,1856,0.003609,1856,0.003365,1856,0.003182,1856,0.002693,1856,0.000436,1856,0.000000,0,0.000000,0,0.000000,0,596032
0.005012,2080,0.004158,2080,0.003853,2080,0.003609,2080,0.003182,2080,0.001168,2080,0.000000,0,0.000000,0,0.000000,0,594896
0.004463,1888,0.003792,1888,0.003426,1888,0.003304,1888,0.002754,1888,0.000558,1888,0.000000,0,0.000000,0,0.000000,0,594624
0.004768,2016,0.004036,2016,0.003670,2016,0.003487,2016,0.002999,2016,0.000985,2016,0.000000,0,0.000000,0,0.000000,0,596688
0.004219,1776,0.003548,1776,0.003243,1776,0.003060,1776,0.002510,1776,0.000192,1776,0.000000,0,0.000000,0,0.000000,0,594656
0.005134,2048,0.004219,2048,0.003792,2048,0.003609,2048,0.003121,2048,0.001046,2048,0.000000,0,0.000000,0,0.000000,0,596224
0.004829,2032,0.004097,2032,0.003731,2032,0.003548,2032,0.003060,2032,0.001046,2032,0.000000,0,0.000000,0,0.000000,0,596288
0.003975,1696,0.003365,1696,0.003121,1696,0.002938,1696,0.002327,1696,0.000000,0,0.000000,0,0.000000,0,0.000000,0,595328
0.004768,2048,0.004036,2048,0.003731,2048,0.003548,2048,0.003060,2048,0.001046,2048,0.000000,0,0.000000,0,0.000000,0,597104
0.003853,1664,0.003304,1664,0.002999,1664,0.002877,1664,0.002266,1664,0.000000,0,0.000000,0,0.000000,0,0.000000,0,595520
0.004646,1952,0.003914,1952,0.003548,1952,0.003365,1952,0.002877,1952,0.000802,1952,0.000000,0,0.000000,0,0.000000,0,595936
0.004463,1936,0.003792,1936,0.003487,1936,0.003365,1936,0.002816,1936,0.000741,1936,0.000000,0,0.000000,0,0.000000,0,595840
0.004158,1792,0.003548,1792,0.003243,1792,0.003060,1792,0.002510,1792,0.000253,1792,0.000000,0,0.000000,0,0.000000,0,596096
0.004890,2096,0.004158,2096,0.003853,2096,0.003670,2096,0.003182,2096,0.001229,2096,0.000000,0,0.000000,0,0.000000,0,595648
0.003853,1616,0.003243,1616,0.002938,1616,0.002754,1616,0.002144,1616,0.000000,0,0.000000,0,0.000000,0,0.000000,0,595024
0.005012,2032,0.004158,2032,0.003731,2032,0.003548,2032,0.003060,2032,0.001046,2032,0.000000,0,0.000000,0,0.000000,0,594944
0.004463,1920,0.003792,1920,0.003487,1920,0.003304,1920,0.002816,1920,0.000680,1920,0.000000,0,0.000000,0,0.000000,0,595488
0.004524,1792,0.003670,1792,0.003304,1792,0.003121,1792,0.002571,1792,0.000253,1792,0.000000,0,0.000000,0,0.000000,0,595664
0.004463,1856,0.003731,1856,0.003426,1856,0.003243,1856,0.002693,1856,0.000497,1856,0.000000,0,0.000000,0,0.000000,0,594864
0.004646,1936,0.003914,1936,0.003548,1936,0.003365,1936,0.002877,1936,0.000741,1936,0.000000,0,0.000000,0,0.000000,0,596080
0.004951,2048,0.004097,2048,0.003731,2048,0.003548,2048,0.003121,2048,0.001046,2048,0.000000,0,0.000000,0,0.000000,0,596160
0.004585,1920,0.003853,1920,0.003487,1920,0.003304,1920,0.002816,1920,0.000680,1920,0.000000,0,0.000000,0,0.000000,0,595856
0.003609,1568,0.003060,1568,0.002816,1568,0.002693,1568,0.002022,1568,0.000000,0,0.000000,0,0.000000,0,0.000000,0,595984
0.004829,2048,0.004097,2048,0.003731,2048,0.003548,2048,0.003121,2048,0.001046,2048,0.000000,0,0.000000,0,0.000000,0,595792
0.004524,1920,0.003792,1920,0.003487,1920,0.003304,1920,0.002816,1920,0.000680,1920,0.000000,0,0.000000,0,0.000000,0,596416
0.005073,2048,0.004158,2048,0.003792,2048,0.003609,2048,0.003121,2048,0.001107,2048,0.000000,0,0.000000,0,0.000000,0,595168
0.004768,1936,0.003914,1936,0.003548,1936,0.003365,1936,0.002877,1936,0.000741,1936,0.000000,0,0.000000,0,0.000000,0,596416
0.004585,1984,0.003914,1984,0.003609,1984,0.003426,1984,0.002938,1984,0.000863,1984,0.000000,0,0.000000,0,0.000000,0,596560
0.004951,2080,0.004158,2080,0.003792,2080,0.003609,2080,0.003182,2080,0.001168,2080,0.000000,0,0.000000,0,0.000000,0,596256
0.004097,1744,0.003487,1744,0.003182,1744,0.002999,1744,0.002449,1744,0.000131,1744,0.000000,0,0.000000,0,0.000000,0,595568
0.004646,2032,0.003975,2032,0.003670,2032,0.003487,2032,0.003060,2032,0.000985,2032,0.000000,0,0.000000,0,0.000000,0,596704
