random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.237998,96880,0.222010,95792,0.186617,88528,0.146341,43456,0.122115,41808,0.110582,41808,0.104968,41808,0.097584,41808,0.063655,41808,418384
0.288037,120928,0.270889,120928,0.228295,116656,0.177707,53968,0.147562,52096,0.133344,52096,0.126631,52096,0.120407,52096,0.092214,52096,432672
0.263750,108464,0.248311,108464,0.209866,108448,0.164282,48560,0.136883,47568,0.123946,47568,0.117722,47568,0.110826,47568,0.078728,47568,424432
0.268570,111040,0.253071,111040,0.214687,110992,0.168371,50912,0.140178,48832,0.126753,48832,0.120407,48832,0.113511,48832,0.082023,48832,426480
0.256427,105152,0.240500,105152,0.202483,99968,0.157936,46160,0.131452,45440,0.118881,45440,0.112901,45440,0.105578,45440,0.071649,45440,422864
0.278151,115968,0.260576,115968,0.219935,111088,0.172215,51824,0.143107,50000,0.129255,50000,0.122604,50000,0.115830,50000,0.085013,50000,429232
0.265824,109408,0.250142,109408,0.211026,109408,0.164465,48752,0.136578,47344,0.123458,47344,0.117234,47344,0.110094,47344,0.077264,47344,424688
0.255756,104112,0.240561,104112,0.202727,104112,0.157753,45360,0.130964,44880,0.118332,44880,0.112291,44880,0.104907,44880,0.070734,44880,419984
0.263261,108336,0.247640,108336,0.209256,105072,0.163794,49024,0.136578,47488,0.123702,47488,0.117539,47488,0.110582,47488,0.078362,47488,424432
0.265824,109744,0.247823,109744,0.207425,94976,0.161475,48112,0.133954,46272,0.120895,46272,0.114671,46272,0.107409,46272,0.074212,46272,424608
0.277724,115776,0.261553,115776,0.221339,115648,0.173314,52208,0.144389,50800,0.130720,50800,0.124190,50800,0.117600,50800,0.087515,50800,429968
0.253315,103696,0.237754,103696,0.199676,103696,0.155190,44944,0.128950,44592,0.116684,44592,0.110765,44592,0.103259,44592,0.068659,44592,422816
0.267533,110720,0.251972,110720,0.213772,110240,0.168127,51072,0.140483,49184,0.127302,49184,0.121017,49184,0.114243,49184,0.083061,49184,426944
0.256244,105248,0.239340,105248,0.201689,87840,0.158058,47120,0.131513,45248,0.118820,45248,0.112718,45248,0.105273,45248,0.071222,45248,422304
0.281141,116480,0.264848,116480,0.224146,116352,0.175022,53264,0.145182,50512,0.131147,50512,0.124434,50512,0.117783,50512,0.087576,50512,427152
0.262285,107504,0.246358,107504,0.207609,107088,0.162207,47408,0.135174,46848,0.122359,46848,0.116257,46848,0.109179,46848,0.076470,46848,423232
