random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,466128
0.007758,3360,0.007453,3360,0.007270,3344,0.007209,3344,0.007148,3344,0.007148,3344,0.006843,3344,0.004829,3344,0.000000,0,469632
0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,465552
0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,466352
0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,466080
0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,465872
0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,466064
0.007087,3088,0.006843,3088,0.006721,3088,0.006660,3088,0.006599,3088,0.006599,3088,0.006416,3088,0.005012,3088,0.000000,0,469072
0.000741,320,0.000741,320,0.000680,320,0.000619,320,0.000314,320,0.000000,0,0.000000,0,0.000000,0,0.000000,0,466448
0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,465456
0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,466640
0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,466640
0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,466608
0.004585,1984,0.004402,1952,0.004280,1952,0.004219,1952,0.004219,1952,0.004158,1952,0.003914,1952,0.002266,1952,0.000000,0,467872
0.004829,2080,0.004646,2080,0.004585,2080,0.004524,2080,0.004463,2080,0.004463,2080,0.004036,2080,0.001839,1936,0.000000,0,465440
0.041992,16416,0.041748,16416,0.041565,16416,0.041504,16416,0.041504,16416,0.041504,16416,0.041504,16416,0.041443,16416,0.041138,16416,395888
0.042053,16496,0.041809,16496,0.041748,16496,0.041687,16496,0.041626,16496,0.041626,16496,0.041626,16496,0.041626,16496,0.041199,16496,396512
0.039307,15392,0.039063,15392,0.038941,15392,0.038880,15392,0.038880,15392,0.038880,15392,0.038880,15392,0.038819,15392,0.038209,15392,396176
0.064937,25744,0.064632,25744,0.064449,25744,0.064327,25744,0.064327,25744,0.064266,25744,0.064266,25744,0.064266,25744,0.064205,25744,400656
0.047911,18256,0.047667,18256,0.047545,18256,0.047484,18256,0.047423,18256,0.047301,18256,0.046264,18256,0.043152,18256,0.038453,13120,385168
0.040040,15008,0.039795,15008,0.039673,15008,0.039612,15008,0.039551,15008,0.039246,15008,0.036866,15008,0.031252,15008,0.022160,8048,379504
0.042236,15856,0.041931,15856,0.041809,15856,0.041748,15856,0.041748,15856,0.041443,15856,0.038941,15856,0.032595,15856,0.022038,7888,380208
