random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.023807,14768,0.013067,9920,0.004829,2608,0.000000,32,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,736192
0.068232,27616,0.052976,21808,0.043335,17584,0.037355,16928,0.033083,15472,0.029361,13376,0.023624,12480,0.010077,6736,0.000000,0,507904
0.059201,22080,0.044677,17280,0.035524,13712,0.029177,12624,0.022465,10352,0.015508,4688,0.009894,4608,0.002388,1152,0.000000,0,488560
0.052671,21344,0.040162,16080,0.031923,12784,0.026187,11776,0.019841,9584,0.011603,5008,0.004219,1280,0.000000,0,0.000000,0,505504
0.048644,19616,0.038514,15408,0.032229,13696,0.027469,12816,0.021489,10384,0.011908,4960,0.001778,656,0.000000,0,0.000000,0,500288
0.034975,11488,0.020451,6912,0.013250,4784,0.008369,3600,0.003060,912,0.000000,0,0.000000,0,0.000000,0,0.000000,0,488288
0.114121,44992,0.097950,39168,0.085563,35696,0.074823,31424,0.062557,29184,0.048705,19024,0.030764,12496,0.010749,2160,0.000000,0,461168
0.040345,15584,0.031069,12128,0.025089,10800,0.018987,9248,0.009406,4896,0.001900,416,0.000000,0,0.000000,0,0.000000,0,499488
0.053343,19328,0.038697,14192,0.029910,10688,0.024601,10208,0.018559,9216,0.007819,2784,0.000000,0,0.000000,0,0.000000,0,480592
0.162635,58544,0.152017,54432,0.137737,49424,0.108751,45840,0.070551,15744,0.041565,12560,0.011237,3792,0.000000,0,0.000000,0,373680
0.046020,20384,0.028689,8096,0.014654,4320,0.000619,16,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,461440
0.057858,26160,0.043030,23936,0.026004,6864,0.016363,4832,0.008125,4832,0.000000,0,0.000000,0,0.000000,0,0.000000,0,467968
0.103259,44928,0.094045,44336,0.063106,42928,0.001595,160,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,442816
0.067683,33856,0.048339,22496,0.025638,8128,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,497888
0.035768,11856,0.020817,6464,0.011603,5120,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,487104
0.017766,6096,0.013922,5824,0.009772,4720,0.000314,32,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,476144
0.013983,5600,0.012091,5232,0.009101,4464,0.001412,1744,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,462144
0.016546,7040,0.015264,6688,0.012762,6016,0.005317,3776,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,448704
0.107531,40912,0.100879,38624,0.094289,36848,0.084586,34848,0.072199,24624,0.061031,21168,0.053709,18752,0.047301,18736,0.029299,18736,407360
0.039612,18176,0.027652,10544,0.015508,5136,0.002816,304,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,488640
0.058652,24992,0.044677,22784,0.027957,8176,0.018193,5568,0.010504,5568,0.000000,0,0.000000,0,0.000000,0,0.000000,0,463520
0.106616,51168,0.098683,50672,0.070795,50224,0.012823,6032,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,482576
0.064205,38432,0.041138,19296,0.020146,8704,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,594624
0.025516,9056,0.018437,8352,0.013067,7184,0.001656,3152,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,572336
0.014532,6800,0.012335,6368,0.009040,5344,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,555808
0.017217,8816,0.015691,8272,0.013006,7088,0.005195,4960,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,538096
0.125350,55200,0.118149,51648,0.108751,48240,0.093313,41488,0.072870,26160,0.056394,19408,0.047362,18000,0.039002,18000,0.015874,16416,455024
0.040101,19136,0.029299,12032,0.021489,9888,0.013983,7600,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,560080
0.032900,16432,0.023014,10464,0.012884,6704,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,568896
0.146097,56656,0.138836,55472,0.128950,49824,0.110582,46592,0.085563,25120,0.066218,20784,0.048949,18464,0.019109,12896,0.000000,0,400592
0.044860,25456,0.027164,8144,0.018681,7056,0.010993,6288,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,500144
0.046325,21536,0.038026,16144,0.030093,13584,0.016119,12272,0.000000,32,0.000000,0,0.000000,0,0.000000,0,0.000000,0,512976
0.087943,41072,0.081657,38912,0.074334,35168,0.065181,30496,0.056211,23232,0.048156,21168,0.035768,18336,0.005623,1312,0.000000,0,491040
0.041809,18976,0.032046,14608,0.023563,10128,0.011664,7840,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,553392
0.028262,13472,0.020512,10000,0.014044,5296,0.006782,3824,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,570512
0.089163,42912,0.078545,36000,0.069147,31760,0.060604,28208,0.052427,23680,0.044433,20080,0.030032,17888,0.000000,0,0.000000,0,511472
0.092397,36416,0.079399,32544,0.068781,27600,0.060421,24528,0.048888,23328,0.021305,19856,0.005073,1040,0.000000,0,0.000000,0,460944
0.090017,33632,0.072321,27968,0.058407,21616,0.048583,18832,0.038453,17008,0.019231,14432,0.005562,1216,0.000558,352,0.000000,0,456368
0.140605,54736,0.125472,48960,0.110216,41792,0.094533,36672,0.076836,28960,0.050474,20336,0.012640,1200,0.001351,688,0.000000,0,419568
0.065242,25776,0.049803,21040,0.029849,11840,0.009955,4080,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,433424
0.027225,13472,0.021183,9504,0.015752,6432,0.011176,4704,0.002938,4656,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544224
0.116379,48816,0.108019,48368,0.077630,47024,0.006904,240,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,429424
0.066096,35680,0.049559,25440,0.026859,10864,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,531888
0.039551,15136,0.023136,7456,0.013556,6144,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,519952
0.018193,6352,0.013800,5920,0.009345,4880,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,508528
0.014959,6624,0.013250,6176,0.010382,5536,0.002022,2976,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,492096
0.016851,7664,0.015447,7088,0.012518,6208,0.004646,3840,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,470656
0.136639,52320,0.125960,49696,0.113755,44448,0.098561,37376,0.080742,29472,0.065364,21792,0.055844,18976,0.048705,18976,0.031008,18976,409040
0.031496,12512,0.024174,9840,0.018498,6864,0.012030,6288,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,485072
0.019597,8272,0.014349,6240,0.009528,4368,0.002999,2656,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,532944
0.026798,11264,0.018315,7728,0.009833,3520,0.002571,752,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,512752
0.042908,18080,0.034303,14128,0.026920,10576,0.020878,7456,0.016302,6704,0.009711,5712,0.000000,0,0.000000,0,0.000000,0,480576
0.018498,7072,0.011786,3840,0.007514,2768,0.003548,768,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,478512
0.035097,13648,0.025638,9600,0.018620,7168,0.013434,4784,0.007514,4240,0.000000,0,0.000000,0,0.000000,0,0.000000,0,478400
0.027652,10544,0.018315,7056,0.010871,4096,0.004585,1536,0.000436,96,0.000000,0,0.000000,0,0.000000,0,0.000000,0,481120
0.037904,14800,0.029483,12032,0.023319,9504,0.018254,7856,0.012518,5488,0.004707,1296,0.000619,272,0.000000,0,0.000000,0,480784
0.323979,104096,0.308479,100512,0.288525,94096,0.259966,83728,0.218166,69008,0.156227,50688,0.101856,21200,0.075128,19760,0.053831,18304,333648
0.355162,39872,0.343079,38384,0.325322,36352,0.293529,33344,0.240683,23888,0.181491,16704,0.139141,11248,0.117905,11248,0.107836,11248,113360
0.292491,52336,0.278273,49744,0.256366,45904,0.220484,40384,0.162452,27280,0.096059,9392,0.064388,8096,0.053159,8096,0.048156,8096,181104
0.087149,35328,0.081413,33696,0.070612,30912,0.053587,18896,0.026309,11792,0.000000,0,0.000000,0,0.000000,0,0.000000,0,416624
0.056333,28896,0.051207,27264,0.042297,21472,0.027896,12352,0.008979,3280,0.000000,0,0.000000,0,0.000000,0,0.000000,0,526208
0.077996,35632,0.072931,34048,0.065120,30944,0.051512,24464,0.031557,11888,0.009406,3920,0.000000,0,0.000000,0,0.000000,0,478096
0.049376,23136,0.045959,22176,0.041321,19520,0.032778,16208,0.018620,6688,0.004402,3344,0.000000,0,0.000000,0,0.000000,0,494160
0.103381,43376,0.094411,40800,0.082573,36512,0.063472,27440,0.036927,11536,0.017644,4704,0.000000,0,0.000000,0,0.000000,0,454112
0.163977,56816,0.133771,42992,0.102100,28000,0.073236,22912,0.043579,11648,0.024967,5280,0.014776,5248,0.006111,1360,0.000000,0,358080
0.233604,72496,0.203337,63392,0.153359,49024,0.103870,23056,0.069453,17488,0.044982,10032,0.032107,7472,0.023868,7472,0.017827,3920,314848
0.014105,8096,0.009772,4128,0.007819,4112,0.006965,4096,0.005867,4096,0.003853,1920,0.001778,1072,0.000000,0,0.000000,0,645696
0.005134,3344,0.004890,3280,0.004402,3264,0.002510,3248,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,698208
0.005073,3472,0.004768,3360,0.004097,3312,0.001229,3296,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,727504
0.005073,3328,0.004768,3248,0.004158,3248,0.001290,3216,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,703648
0.004707,3104,0.004463,3040,0.003731,3024,0.000741,2992,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,701824
0.004585,2992,0.004280,2960,0.003487,2896,0.000375,2896,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,708336
0.003975,3024,0.003792,2976,0.003304,2896,0.002022,2640,0.000375,544,0.000000,0,0.000000,0,0.000000,0,0.000000,0,795584
0.004036,3120,0.003914,3104,0.003548,3104,0.002388,3088,0.000558,496,0.000000,0,0.000000,0,0.000000,0,0.000000,0,814192
0.001839,1104,0.001351,1008,0.000802,352,0.000000,352,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,690400
0.001473,800,0.001290,800,0.001229,800,0.000924,800,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,694496
0.001412,736,0.001229,736,0.001107,736,0.000863,736,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,693472
0.001290,640,0.001046,640,0.000985,640,0.000741,640,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,694528
0.001168,640,0.001046,640,0.000985,640,0.000741,640,0.000000,320,0.000000,0,0.000000,0,0.000000,0,0.000000,0,692192
0.001412,768,0.001229,768,0.001168,768,0.001046,768,0.000436,768,0.000000,0,0.000000,0,0.000000,0,0.000000,0,695680
