random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.007148,2752,0.003060,2224,0.000375,64,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,547200
0.005684,2272,0.002205,1600,0.000000,16,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,552112
0.007392,2800,0.003182,2192,0.000192,32,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,546720
0.008369,3136,0.003853,2080,0.000558,128,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,545376
0.005684,2192,0.002022,544,0.000253,64,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,551360
0.009284,3456,0.005378,3136,0.001351,320,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,547072
0.008186,2992,0.003609,2304,0.000375,64,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,537360
0.008857,3376,0.004463,2944,0.000558,80,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,538400
0.008491,3168,0.004219,2624,0.000741,144,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,549536
0.010687,4192,0.006660,3616,0.001839,576,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544160
0.005256,2048,0.002449,1584,0.000558,128,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,550000
0.012091,4528,0.007575,4128,0.001229,240,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,536432
0.007392,2832,0.003731,2432,0.000680,160,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,549328
0.006782,2768,0.003243,1664,0.000436,80,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,549888
0.007941,2992,0.004036,2448,0.000680,144,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,551968
0.009528,3632,0.005195,3184,0.001107,256,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544656
0.013128,4944,0.008613,4512,0.001961,400,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,542960
0.008918,3376,0.004768,2848,0.000802,112,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,546032
0.008002,3024,0.004524,2512,0.001168,256,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,547056
0.009772,3696,0.005684,3248,0.001046,224,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,537456
0.007697,2912,0.003426,2368,0.000000,16,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544864
0.010626,4096,0.006660,3584,0.001656,288,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,539760
0.011847,4512,0.007758,4016,0.002449,592,0.000000,16,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544384
0.009101,3600,0.005134,2992,0.000863,160,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,546272
0.010687,4112,0.007026,3616,0.001900,352,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,538416
0.007819,2928,0.003792,2496,0.000680,176,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544976
0.010382,3728,0.005745,3184,0.001046,224,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,537744
0.008002,3072,0.004036,2672,0.000497,128,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544384
0.011176,4000,0.006965,3616,0.001290,272,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,536576
0.007758,3040,0.004219,2528,0.000619,160,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,546432
0.012579,4832,0.008491,4480,0.002449,544,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,537648
0.010565,4112,0.006965,3776,0.001900,416,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,547328
0.009711,3712,0.005440,3232,0.000802,128,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,541104
0.007148,2704,0.003548,2288,0.000436,96,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,547808
0.008918,3312,0.005073,2816,0.001900,448,0.000924,304,0.000497,288,0.000000,0,0.000000,0,0.000000,0,0.000000,0,542256
0.009467,3616,0.005623,3344,0.001229,224,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,547024
0.006172,2352,0.002022,1040,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,546848
0.006782,2544,0.003609,2160,0.000863,192,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,552272
0.007941,3152,0.004280,2640,0.000802,208,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,549504
0.008369,3184,0.004280,2800,0.000863,192,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,551504
0.006721,2560,0.002938,2016,0.000314,48,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,547744
0.010382,3920,0.006172,3440,0.002083,448,0.000863,256,0.000131,208,0.000000,0,0.000000,0,0.000000,0,0.000000,0,541056
0.009467,3696,0.005501,3056,0.000985,192,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,540784
0.011115,4048,0.006538,3664,0.001229,192,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,538784
0.008186,3024,0.004219,2640,0.000802,160,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,542240
0.012396,4736,0.008063,4336,0.002449,400,0.000253,176,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,538944
0.008857,3360,0.004829,2768,0.000802,128,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544960
0.010138,3648,0.005684,3152,0.001412,272,0.000253,80,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,542368
0.011176,4416,0.006660,3760,0.001473,304,0.000314,96,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,548096
0.006721,2640,0.002754,1296,0.000375,64,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,551264
0.007819,2944,0.003548,2368,0.000192,64,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,548880
0.006172,2320,0.002693,704,0.000436,144,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,551664
0.007392,2880,0.003914,2496,0.000741,176,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,550272
0.005806,2160,0.002266,640,0.000314,80,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,549728
0.011481,4288,0.006904,3728,0.001656,336,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,537680
0.007392,2736,0.003914,2400,0.000863,192,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,546080
0.011908,4464,0.007880,4160,0.001473,352,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,539216
0.008247,3088,0.003975,2544,0.000680,96,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544176
0.011725,4368,0.007270,3952,0.001656,272,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,536512
0.012884,4976,0.007880,4192,0.002083,416,0.000131,64,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,542208
0.006538,2496,0.003060,1904,0.000314,64,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,550016
0.012762,4752,0.007819,4384,0.001961,400,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,536384
