random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.145670,27968,0.142314,27440,0.138653,26480,0.134991,25568,0.131269,24880,0.126509,24176,0.108324,23568,0.032839,20048,0.000000,0,194528
0.161597,42000,0.142619,36608,0.126570,31728,0.115037,29104,0.107409,28432,0.097584,27792,0.065486,26688,0.017278,1904,0.000000,0,282512
0.154763,32080,0.148477,30688,0.142192,29056,0.136517,27744,0.131330,27232,0.124556,25968,0.097889,25376,0.015935,448,0.000000,0,212480
0.146525,35456,0.127791,30048,0.112718,25808,0.102649,24032,0.096181,23744,0.087027,23296,0.052366,22304,0.000000,0,0.000000,0,261552
0.078057,27904,0.059872,21472,0.047667,15552,0.040955,14992,0.035036,14480,0.021550,14096,0.006965,1408,0.000000,0,0.000000,0,421104
0.154091,29904,0.150918,29696,0.147318,28880,0.144023,27520,0.141643,27488,0.139324,27456,0.131513,27456,0.092275,24528,0.000000,0,198144
0.160621,40832,0.139019,34736,0.121627,29856,0.109728,27248,0.102466,26768,0.097401,26336,0.085868,25824,0.043518,25328,0.000000,0,280560
0.162574,40464,0.147928,36688,0.133588,32864,0.121322,28832,0.111558,27296,0.102771,25584,0.082389,24880,0.016790,8768,0.000000,0,265040
0.146769,31296,0.138775,29568,0.132245,28032,0.127363,27200,0.123885,26912,0.119858,26560,0.102893,25840,0.033510,25344,0.000000,0,222896
0.164831,48112,0.140117,40448,0.118576,32832,0.103747,28368,0.095143,27936,0.087637,27712,0.064510,27072,0.010260,928,0.000000,0,321664
0.151101,30064,0.147196,29472,0.143046,28640,0.138470,27296,0.133100,27120,0.126875,24656,0.110399,23824,0.042969,23664,0.000000,0,203232
0.159583,37184,0.142802,33104,0.128706,29216,0.118454,27200,0.111741,26496,0.105944,26144,0.087637,25440,0.027042,25024,0.000000,0,252368
0.156776,42880,0.137432,37424,0.120285,32336,0.107348,27824,0.099110,27184,0.092153,26768,0.071039,26320,0.014105,944,0.000000,0,299072
0.149027,29968,0.145060,29456,0.140727,28304,0.136151,26928,0.130903,26832,0.124800,24800,0.109179,23568,0.045471,23280,0.000000,0,205248
0.159034,39616,0.138103,33920,0.120956,28992,0.108751,26336,0.100879,25440,0.094411,24912,0.075860,24272,0.015691,14336,0.000000,0,272496
0.166479,46384,0.147379,41872,0.130598,36256,0.117234,31952,0.107592,30464,0.100086,28960,0.082573,28496,0.024235,24928,0.000000,0,307040
0.138470,26992,0.136151,26848,0.132977,25968,0.129682,24592,0.126692,24544,0.123336,23840,0.112413,23280,0.060848,22880,0.000000,0,197008
0.173436,43856,0.151101,38048,0.132001,32176,0.118210,28832,0.109545,27872,0.103381,27632,0.088370,26976,0.031923,25984,0.000000,0,276720
0.173192,48688,0.154213,44272,0.137127,38768,0.122604,34368,0.111558,31248,0.103076,29904,0.085624,29232,0.023502,25824,0.000000,0,309824
0.134320,26096,0.131879,25888,0.128706,24992,0.125533,23696,0.122298,23648,0.118393,22864,0.106738,21840,0.054502,21568,0.000000,0,196000
0.168859,42192,0.147257,36656,0.128950,31296,0.115464,27840,0.106860,26960,0.100696,26496,0.086295,25984,0.033754,25376,0.000000,0,274512
0.167150,47216,0.147867,42400,0.130048,36560,0.115220,31792,0.105029,29280,0.097828,28896,0.081901,28288,0.025211,24432,0.000000,0,310640
0.153847,31088,0.149942,30784,0.145609,29552,0.140788,28064,0.134930,28000,0.128096,25200,0.115525,23984,0.066035,23600,0.000000,0,206576
0.170507,41216,0.150857,36352,0.134442,31616,0.122543,29136,0.114915,28224,0.109545,27920,0.097401,27360,0.051939,26464,0.000000,0,263600
0.163794,47088,0.142985,41280,0.124983,35376,0.110887,31488,0.101551,29200,0.094838,28768,0.078911,28304,0.025272,24336,0.000000,0,318304
0.154030,31472,0.149576,31040,0.144877,29712,0.139873,28176,0.134076,28016,0.127485,25600,0.114976,24160,0.065303,23824,0.000000,0,209312
0.168859,40640,0.149759,35728,0.133588,31184,0.122115,28512,0.114854,28080,0.109667,27648,0.097584,27184,0.052610,26384,0.000000,0,260528
0.164648,47488,0.143534,41264,0.125106,35168,0.111009,31008,0.101978,29488,0.095387,29072,0.079155,28480,0.026553,24688,0.000000,0,317664
0.147928,29824,0.144023,29520,0.139751,28288,0.135174,26816,0.129987,26576,0.124129,24688,0.111253,23520,0.060238,23152,0.000000,0,206176
0.172093,44496,0.149881,38336,0.131696,32688,0.119186,30080,0.111497,29440,0.105944,29072,0.091604,28512,0.039673,27648,0.000000,0,283296
0.164770,46464,0.146219,41936,0.128584,35648,0.113267,31408,0.101429,27936,0.091482,25856,0.069086,25312,0.012213,784,0.000000,0,307232
0.133710,26432,0.131086,26064,0.129255,25792,0.127974,25744,0.126875,25632,0.124861,25376,0.113450,24720,0.057309,24192,0.000000,0,202800
0.172276,49904,0.144206,40960,0.121017,32656,0.105822,28960,0.097279,28528,0.090811,28336,0.071771,27840,0.016485,1664,0.000000,0,320544
0.144511,35072,0.135540,33136,0.126631,30288,0.118027,28656,0.110399,26288,0.102771,24768,0.081413,24192,0.005684,18800,0.000000,0,254112
0.162146,38352,0.146158,34224,0.132855,30512,0.123336,28672,0.117173,28224,0.112108,27824,0.096364,27360,0.038575,26784,0.000000,0,254016
