random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.062679,54432,0.058896,52464,0.052671,45168,0.042358,35392,0.028811,19776,0.016363,10928,0.003609,2112,0.000000,0,0.000000,0,880528
0.062618,54224,0.059506,52784,0.053587,47392,0.042786,36864,0.028445,18688,0.015630,10016,0.003304,1952,0.000000,0,0.000000,0,881424
0.061886,53920,0.058102,52032,0.051451,44848,0.040467,33200,0.026981,17984,0.015630,9904,0.005256,4304,0.000000,0,0.000000,0,887520
0.063838,55328,0.059811,53872,0.052854,46208,0.041992,34192,0.028506,21008,0.016424,10640,0.004829,3280,0.000000,0,0.000000,0,880544
0.064815,55872,0.060970,54624,0.054075,46496,0.042908,35200,0.029361,19936,0.017888,11392,0.007453,5552,0.000000,0,0.000000,0,877552
0.062740,54848,0.058835,52880,0.052183,45056,0.041992,34656,0.029177,21008,0.016790,10880,0.005623,3568,0.000000,0,0.000000,0,885568
0.064571,55808,0.060604,54432,0.053648,46352,0.043091,34240,0.029849,21904,0.017461,10304,0.006599,4688,0.000000,0,0.000000,0,880256
0.063838,55392,0.060482,53968,0.054319,47008,0.043701,36912,0.029910,20864,0.017583,10832,0.007026,4816,0.000000,0,0.000000,0,883600
0.064632,55840,0.060848,54592,0.054197,46176,0.043823,35632,0.030886,21520,0.018865,12384,0.006965,4128,0.000000,0,0.000000,0,876768
0.061764,53840,0.058163,52352,0.051634,45376,0.040772,33648,0.027103,18656,0.014471,8832,0.003487,1952,0.000000,0,0.000000,0,885360
0.063045,54064,0.059445,52672,0.053282,45632,0.043518,35408,0.031252,21424,0.019414,13024,0.008002,4624,0.000000,0,0.000000,0,873184
0.063289,54592,0.060055,53264,0.054258,47456,0.043945,37440,0.030520,21008,0.017705,11520,0.006477,4064,0.000000,0,0.000000,0,880464
0.064937,55840,0.061520,55040,0.054746,47648,0.043518,35936,0.029605,20304,0.016119,11312,0.004219,2128,0.000000,0,0.000000,0,876128
0.062496,54224,0.059262,52752,0.053465,46496,0.043762,36624,0.031191,22320,0.019353,12960,0.007941,5264,0.000000,0,0.000000,0,885344
0.064754,55824,0.061031,54400,0.054563,47296,0.044311,36368,0.031252,22288,0.018681,11472,0.007331,4208,0.000000,0,0.000000,0,874592
0.063533,55120,0.060116,53584,0.054136,47520,0.044433,37152,0.031496,22880,0.018865,12144,0.007758,4624,0.000000,0,0.000000,0,883088
0.064510,55664,0.061459,53760,0.056211,48608,0.046874,40992,0.033205,24144,0.020024,12256,0.008918,5520,0.000000,0,0.000000,0,877968
0.066096,57168,0.062740,56400,0.056455,48960,0.045532,38848,0.030825,21024,0.017095,10544,0.006294,3552,0.000000,0,0.000000,0,880016
0.067744,58544,0.064144,57824,0.057248,49728,0.046081,37040,0.032168,22848,0.018498,11664,0.007026,3920,0.000000,0,0.000000,0,881712
0.061886,53136,0.058774,51744,0.053220,45824,0.043335,37056,0.030032,20608,0.017705,11264,0.007270,4480,0.000000,0,0.000000,0,876720
0.064510,55776,0.061398,54080,0.055905,48768,0.046386,39312,0.033205,23984,0.020390,13520,0.008918,5440,0.000000,0,0.000000,0,881328
0.063655,54352,0.060726,52880,0.055478,48976,0.046264,38384,0.033693,23968,0.021122,14272,0.009528,5616,0.000000,0,0.000000,0,876352
0.060482,51616,0.057370,50288,0.052000,44992,0.042847,35600,0.030398,21808,0.017644,11888,0.006355,3680,0.000000,0,0.000000,0,878016
0.062374,53456,0.059384,52112,0.054197,48096,0.044982,38960,0.032107,23440,0.018681,11984,0.007026,4304,0.000000,0,0.000000,0,881968
0.063899,54800,0.061092,53792,0.055905,49792,0.046752,38512,0.033937,25152,0.020939,13648,0.009772,5504,0.001839,816,0.000000,0,881360
0.064205,54608,0.061092,53392,0.055478,48928,0.046081,37984,0.033083,24272,0.019536,12368,0.008186,4528,0.001046,672,0.000000,0,875168
0.064022,54816,0.060848,53120,0.055417,49168,0.046447,39456,0.034120,25616,0.021305,13184,0.010260,6240,0.002083,896,0.000000,0,879968
0.064510,55488,0.061703,54192,0.056760,50672,0.047911,41376,0.034914,26400,0.021366,12992,0.010321,6912,0.002083,800,0.000000,0,883072
0.066340,57200,0.063472,55920,0.058163,52304,0.048827,41920,0.035219,27008,0.021061,13104,0.009467,5808,0.001473,560,0.000000,0,880992
0.062435,53536,0.059567,52160,0.054624,48688,0.046325,38928,0.034425,26944,0.021550,13280,0.010077,5904,0.002266,864,0.000000,0,880208
0.063838,55168,0.061276,53904,0.056882,51264,0.048888,42784,0.036988,29040,0.024113,15808,0.012396,8288,0.002877,1040,0.000000,0,888736
