random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.145121,30560,0.136456,28832,0.128218,26832,0.121139,25152,0.115464,24320,0.111131,23568,0.105395,23184,0.080315,22784,0.000000,0,220640
0.135846,26976,0.132977,26672,0.130964,26272,0.129438,26064,0.128035,25968,0.126143,25760,0.119308,24832,0.083427,24384,0.000000,0,203952
0.141338,30016,0.130842,28592,0.121688,26496,0.113755,24352,0.107714,23184,0.102283,22880,0.083915,22704,0.014654,22208,0.000000,0,229904
0.141887,30320,0.132123,28432,0.122848,26000,0.114732,24112,0.108141,23024,0.101734,22224,0.081230,21744,0.006965,19616,0.000000,0,224944
0.135907,26528,0.134564,26384,0.133649,26320,0.133038,26256,0.132306,26160,0.130476,26048,0.118149,25280,0.056882,24960,0.000000,0,198080
0.138286,28848,0.127913,27232,0.118698,25168,0.110643,23248,0.104297,21920,0.097828,21424,0.076104,20912,0.007026,272,0.000000,0,224480
0.141399,29280,0.132977,27888,0.125044,25728,0.117966,24176,0.112108,23376,0.105517,22304,0.082023,21920,0.006416,256,0.000000,0,217072
0.135357,26768,0.132733,26544,0.130842,26256,0.129316,26032,0.127913,25856,0.124800,25616,0.106982,24672,0.028445,24320,0.000000,0,203456
0.138958,29376,0.128645,27792,0.119552,25856,0.111558,23840,0.105456,22528,0.098744,22128,0.073480,21808,0.000000,0,0.000000,0,228160
0.141582,29168,0.135174,27952,0.129133,26432,0.123824,25312,0.119247,24752,0.113450,23808,0.090628,23136,0.008369,176,0.000000,0,212944
0.133893,26944,0.129804,26512,0.126448,25824,0.123458,25264,0.120651,24688,0.116074,24336,0.094655,23248,0.014715,22880,0.000000,0,208816
0.143656,30832,0.133222,28992,0.123824,26784,0.115464,24704,0.108812,23456,0.101368,22816,0.074701,22224,0.000000,0,0.000000,0,229568
0.138653,27728,0.133771,26640,0.129194,25552,0.125167,24800,0.121627,24288,0.116806,23696,0.095387,23152,0.016302,22432,0.000000,0,204320
0.139141,28512,0.132733,27664,0.127424,26624,0.122848,25664,0.119125,24992,0.114121,24624,0.093007,23808,0.029238,23264,0.000000,0,216480
