random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.013067,4352,0.005745,1984,0.002449,848,0.000802,528,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,582224
0.015081,5648,0.006050,2128,0.001168,208,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,568256
0.011847,3856,0.004524,2016,0.000741,144,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,577600
0.009345,3328,0.007270,2768,0.005806,2304,0.004829,1888,0.004036,1792,0.001778,1792,0.000000,0,0.000000,0,0.000000,0,475392
0.010321,3632,0.005134,1792,0.002816,1072,0.001168,496,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,567856
0.007087,2064,0.002693,992,0.001168,384,0.000497,224,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,596944
0.007514,2112,0.003243,1200,0.001717,592,0.001168,528,0.000558,528,0.000000,0,0.000000,0,0.000000,0,0.000000,0,591568
0.008674,2752,0.003182,1024,0.000863,448,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,588144
0.006904,2400,0.001351,336,0.000375,144,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,606592
0.009284,3248,0.003853,1392,0.001595,704,0.000131,48,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,597984
0.007270,2272,0.002144,688,0.000497,96,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,591680
0.002877,1072,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,599968
0.007453,2592,0.003243,1056,0.001351,736,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,600576
0.006721,1984,0.002144,656,0.000497,112,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,597792
0.007514,2144,0.002999,1104,0.001290,480,0.000000,16,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,590432
0.008491,2864,0.003609,1168,0.001900,768,0.000680,512,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,600320
