random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.009711,3488,0.005073,2864,0.001046,224,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,540592
0.011847,4496,0.007514,4000,0.001656,288,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,540624
0.008857,3376,0.005440,2976,0.002388,608,0.000436,112,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,549184
0.008125,3136,0.004829,2848,0.000741,144,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,547872
0.012213,4704,0.007514,4128,0.001839,400,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544864
0.006416,2384,0.002388,1792,0.000131,32,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,554464
0.011542,4288,0.007697,3888,0.003121,960,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,540592
0.008369,3200,0.004707,2640,0.001656,464,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,548224
0.010504,3968,0.006233,3488,0.000619,96,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,538704
0.008674,3232,0.004463,2656,0.000497,96,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,548336
0.010565,4096,0.006233,3568,0.001168,176,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,540960
0.008674,3360,0.005378,2976,0.002266,608,0.000680,304,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,550448
0.014532,5616,0.010504,5136,0.004768,3824,0.001046,336,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,544416
0.009223,3440,0.005073,2752,0.001290,288,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,542544
