random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.088248,78656,0.077813,78656,0.035646,78656,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,954112
0.088370,78752,0.077935,78752,0.035829,78752,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,954304
0.086356,76976,0.075616,76976,0.032595,76976,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,954112
0.087882,78304,0.077325,78304,0.035036,78304,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,954288
0.090628,80736,0.080559,80736,0.042175,80736,0.004463,1536,0.001900,1536,0.000253,464,0.000000,0,0.000000,0,0.000000,0,954928
0.049071,44672,0.036988,44672,0.001168,80,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,984320
0.050047,45568,0.038331,45568,0.000375,16,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,987008
0.049986,45472,0.038209,45472,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,986208
0.049803,45392,0.038026,45392,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,988016
0.051390,46736,0.039917,46736,0.000863,16,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,987360
0.051146,46560,0.039673,46560,0.000741,16,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,987056
0.049925,45536,0.038148,45536,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,987984
0.050413,45968,0.039368,45968,0.011542,1904,0.003548,1904,0.002205,1904,0.000741,368,0.000000,0,0.000000,0,0.000000,0,989696
0.048522,44816,0.036561,44816,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,997600
0.049864,46000,0.038209,46000,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,998576
0.051085,47104,0.039734,47104,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,998640
0.051268,47248,0.039978,47248,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,998336
0.050108,46176,0.038514,46176,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,997824
0.052000,47856,0.040772,47856,0.000558,47456,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,998448
0.049254,45488,0.037538,45488,0.003243,256,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,998720
0.076043,67696,0.067073,67696,0.045959,67680,0.027347,15264,0.020512,15264,0.017949,15264,0.016851,15264,0.016180,15264,0.015447,14336,960160
0.093984,82096,0.085746,82096,0.064449,82096,0.041077,22352,0.030947,22352,0.027042,22352,0.025394,22352,0.024601,22352,0.024174,22352,937376
0.092580,80704,0.084159,80704,0.062496,80704,0.039307,21296,0.029544,21296,0.025821,21296,0.024235,21296,0.023441,21296,0.023075,21296,935776
0.095143,83056,0.086966,83056,0.065669,83056,0.041748,22528,0.031313,22528,0.027347,22528,0.025577,22528,0.024784,22528,0.024418,22528,936960
0.093496,81632,0.085197,81632,0.064022,81632,0.040955,22400,0.030947,22400,0.027042,22400,0.025394,22400,0.024601,22400,0.024235,22400,937760
0.091543,79696,0.082939,79696,0.061153,79696,0.038453,20928,0.028933,20928,0.025333,20928,0.023746,20928,0.023014,20928,0.022648,20864,935648
0.094472,82656,0.086356,82656,0.066096,82656,0.043396,24144,0.033083,24144,0.028994,24144,0.027225,24144,0.026248,24144,0.025577,24144,942832
0.094899,82912,0.086478,82912,0.064876,82912,0.040406,21488,0.029910,21488,0.025943,21488,0.024296,21488,0.023502,21488,0.023014,21488,944256
0.091909,80304,0.083488,80304,0.062618,80304,0.040223,22288,0.030520,22288,0.026737,22288,0.025089,22288,0.024357,22288,0.023929,22288,943776
0.092885,81184,0.084403,81184,0.062984,81184,0.039612,21520,0.029666,21520,0.025882,21520,0.024235,21520,0.023502,21520,0.023075,21520,944608
0.091543,79936,0.082939,79936,0.061581,79936,0.038880,21328,0.029299,21328,0.025577,21328,0.023990,21328,0.023258,21328,0.022892,21328,944640
0.092153,80448,0.083671,80448,0.062618,80448,0.039978,22000,0.030215,22000,0.026431,22000,0.024784,22000,0.023990,22000,0.023563,21904,943856
0.083793,74080,0.074273,74080,0.048644,74080,0.025577,13120,0.018254,13120,0.015752,13120,0.014593,13120,0.013861,13120,0.012945,11936,949648
0.080620,71824,0.069636,71824,0.032534,71824,0.007331,3088,0.004524,3088,0.003792,3088,0.003426,3088,0.002571,3088,0.000000,0,952208
0.076897,68432,0.065303,68432,0.027896,68432,0.006660,2960,0.004280,2960,0.003609,2960,0.003243,2960,0.002388,2960,0.000000,0,950752
0.078850,70144,0.067561,70144,0.029055,70144,0.005806,2464,0.003609,2464,0.002999,2416,0.002632,2416,0.001595,2416,0.000000,0,950048
0.078301,69712,0.066951,69712,0.029483,69712,0.006782,2944,0.004280,2944,0.003548,2896,0.003182,2896,0.002327,2896,0.000000,0,951168
0.080254,71456,0.069270,71456,0.031801,71456,0.006904,2928,0.004280,2928,0.003548,2896,0.003121,2784,0.002205,2784,0.000000,0,951472
0.080437,71664,0.069636,71664,0.035402,71664,0.010932,4896,0.007026,4896,0.005623,4880,0.004646,3456,0.003487,3312,0.000314,3024,952464
0.079277,70752,0.067927,70752,0.030032,70752,0.006721,2928,0.004219,2928,0.003487,2784,0.003060,2784,0.002144,2784,0.000000,0,953136
0.079155,70688,0.067744,70688,0.029361,70688,0.006233,2704,0.003914,2704,0.003304,2688,0.002938,2688,0.002022,2688,0.000000,0,953696
0.080254,71568,0.069025,71568,0.030886,71568,0.006538,2800,0.004036,2800,0.003304,2672,0.002938,2672,0.002022,2672,0.000000,0,952656
0.080986,72272,0.069758,72272,0.031191,72272,0.006172,2592,0.003792,2592,0.003121,2496,0.002754,2496,0.001717,2496,0.000000,0,954240
0.078789,70336,0.067317,70336,0.029238,70336,0.006477,2832,0.004097,2832,0.003426,2768,0.002999,2736,0.002083,2736,0.000000,0,953200
