random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192,total_accesses
0.072138,58544,0.066951,58160,0.064388,57968,0.063106,57888,0.062496,57840,0.062130,57824,0.061886,57792,0.059201,57792,0.040833,57792,935344
0.011176,8960,0.010016,8608,0.009406,8496,0.009101,8496,0.008735,8496,0.006782,8496,0.000000,0,0.000000,0,0.000000,0,965232
0.010504,8432,0.009467,8272,0.008979,8176,0.008735,8160,0.008369,8160,0.006355,8160,0.000000,0,0.000000,0,0.000000,0,965248
0.090139,72192,0.084098,71408,0.080986,70976,0.079338,70672,0.078484,70576,0.077996,70576,0.077752,70544,0.076165,70544,0.062557,70528,910272
0.206144,164000,0.199431,162000,0.195526,161344,0.193329,161088,0.192048,161008,0.188081,160912,0.158790,160592,0.063472,41472,0.000000,0,843344
0.010626,8464,0.009528,8256,0.008796,8208,0.007026,8128,0.000924,2816,0.000000,0,0.000000,0,0.000000,0,0.000000,0,967520
0.011420,8976,0.010138,8704,0.009528,8608,0.009040,8496,0.007453,8432,0.001290,3968,0.000000,0,0.000000,0,0.000000,0,958176
0.011054,8800,0.009955,8688,0.009467,8640,0.009223,8640,0.008613,8640,0.005745,8640,0.000000,0,0.000000,0,0.000000,0,963648
0.183138,144816,0.174839,143184,0.170262,142832,0.167822,142512,0.166418,142448,0.163916,142352,0.152627,142224,0.130170,86880,0.100879,77504,862432
0.011420,9056,0.010199,8848,0.009406,8688,0.007331,8688,0.000436,1776,0.000000,0,0.000000,0,0.000000,0,0.000000,0,953744
0.010871,8608,0.009772,8368,0.009223,8368,0.008796,8336,0.007026,8336,0.000000,0,0.000000,0,0.000000,0,0.000000,0,954960
0.010626,8192,0.009406,7952,0.008857,7920,0.008552,7872,0.007819,7856,0.004341,7840,0.000000,0,0.000000,0,0.000000,0,949840
0.184237,146464,0.176426,144672,0.171971,144064,0.169408,143264,0.167944,143104,0.165320,143024,0.154152,142848,0.132245,88288,0.103992,80208,859696
0.011603,9792,0.010810,9776,0.010077,9744,0.007880,9728,0.000497,2128,0.000000,0,0.000000,0,0.000000,0,0.000000,0,968576
0.011115,9424,0.010321,9328,0.009955,9280,0.009589,9280,0.007819,9264,0.000619,3232,0.000000,0,0.000000,0,0.000000,0,967808
0.093252,75664,0.087698,75552,0.084952,75440,0.083610,75424,0.082939,75392,0.082634,75392,0.082328,75360,0.078972,75360,0.056577,75360,916336
0.200835,158928,0.193512,156912,0.189424,156576,0.187227,156384,0.185945,156336,0.181613,156336,0.149698,156160,0.036683,15328,0.000000,0,845888
0.011176,8928,0.009955,8640,0.009223,8480,0.007575,8448,0.001961,4224,0.000000,0,0.000000,0,0.000000,0,0.000000,0,958416
0.011054,8624,0.009772,8272,0.009101,8160,0.008613,8160,0.006904,8064,0.000253,1920,0.000000,0,0.000000,0,0.000000,0,957408
0.011115,8832,0.009894,8576,0.009345,8480,0.009040,8448,0.008430,8400,0.005378,8368,0.000000,0,0.000000,0,0.000000,0,961568
0.183443,144832,0.175266,143264,0.170690,142672,0.168249,142320,0.166845,142240,0.164221,142096,0.152993,141808,0.130842,87104,0.102039,79072,859168
0.012152,9600,0.010871,9312,0.010016,9280,0.008186,9184,0.001961,4320,0.000000,0,0.000000,0,0.000000,0,0.000000,0,959088
0.011115,8848,0.010016,8752,0.009467,8688,0.008979,8576,0.007270,8576,0.000436,2752,0.000000,0,0.000000,0,0.000000,0,966640
0.010871,8880,0.009955,8848,0.009528,8800,0.009284,8752,0.008674,8752,0.005562,8752,0.000000,0,0.000000,0,0.000000,0,967424
0.183993,145264,0.175510,143856,0.170934,143744,0.168493,143584,0.167089,143344,0.164160,143216,0.152017,143072,0.129682,86704,0.101368,79360,864320
0.011115,8992,0.010077,8880,0.009284,8768,0.007087,8688,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,960592
0.010871,8544,0.009772,8432,0.009223,8384,0.008735,8384,0.006843,8368,0.000000,0,0.000000,0,0.000000,0,0.000000,0,959680
0.010749,8752,0.009711,8496,0.009162,8352,0.008857,8304,0.008186,8288,0.004646,8288,0.000000,0,0.000000,0,0.000000,0,961648
0.079460,64080,0.073907,63552,0.071161,63248,0.069758,63152,0.069086,63072,0.068659,63008,0.068415,63008,0.066218,63008,0.049803,63008,923088
0.010687,8560,0.009711,8528,0.009223,8432,0.008979,8416,0.008674,8400,0.006660,8400,0.000000,0,0.000000,0,0.000000,0,960720
0.011176,8736,0.010016,8624,0.009406,8496,0.009040,8368,0.008674,8336,0.006660,8304,0.000000,0,0.000000,0,0.000000,0,956560
0.031740,25584,0.029055,25424,0.027774,25248,0.027103,25152,0.026798,25056,0.026492,25056,0.024540,25056,0.013556,25056,0.000000,0,948992
0.057370,46000,0.052854,45600,0.050596,45232,0.049437,45040,0.048827,44960,0.048461,44960,0.047973,44832,0.043335,44784,0.019231,44784,933184
0.011786,9296,0.010565,9136,0.009955,9056,0.009650,8912,0.009345,8912,0.007636,8912,0.001656,8864,0.000000,0,0.000000,0,957584
0.010565,8256,0.009345,8016,0.008796,7920,0.008491,7904,0.008063,7888,0.005989,7888,0.000000,0,0.000000,0,0.000000,0,964528
0.078179,63024,0.072382,62128,0.069392,61664,0.067866,61472,0.067073,61392,0.066646,61360,0.066340,61328,0.064205,61312,0.048217,61312,926624
0.011664,9296,0.010382,8976,0.009711,8816,0.009345,8688,0.008979,8624,0.007148,8624,0.000000,0,0.000000,0,0.000000,0,962864
0.010016,8080,0.009040,7952,0.008552,7808,0.008308,7808,0.007941,7808,0.005806,7808,0.000000,0,0.000000,0,0.000000,0,969120
0.010871,8672,0.009833,8624,0.009284,8528,0.009040,8480,0.008674,8464,0.006782,8448,0.000000,0,0.000000,0,0.000000,0,967424
0.183871,145312,0.175449,143792,0.170812,143408,0.168310,142976,0.166906,142832,0.164526,142784,0.154030,142640,0.132611,90912,0.104541,80448,862832
0.011725,9536,0.010565,9296,0.009650,9216,0.007331,8928,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,966336
0.010260,8400,0.009345,8320,0.008918,8256,0.008430,8224,0.006355,8224,0.000000,0,0.000000,0,0.000000,0,0.000000,0,967504
0.010504,8416,0.009406,8192,0.008918,8176,0.008674,8160,0.007880,8160,0.004219,8128,0.000000,0,0.000000,0,0.000000,0,965280
